ticket_id,created_date,channel,category,customer_segment,region,agent,resolution_hours,status,csat_score
102752,2026-04-11,Call Center,Flight Delay,First-time,Medan,A04,8.9,Resolved,3
102753,2026-04-11,Email,Cancellation,Corporate,Bali,A12,17.8,Resolved,1
102754,2026-04-11,Call Center,Loyalty/Account,First-time,Surabaya,A07,4.9,Resolved,5
102755,2026-04-11,App,Baggage Issue,Corporate,Surabaya,A06,6.1,Resolved,5
102756,2026-04-11,Call Center,Cancellation,First-time,Surabaya,A04,10.0,Resolved,1
102757,2026-04-11,Web,Booking Change,First-time,Makassar,A03,9.8,Resolved,5
102758,2026-04-11,Email,Flight Delay,Business,Medan,A01,9.0,Resolved,3
102759,2026-04-11,Email,Cancellation,First-time,Bali,A03,12.0,Resolved,1
102760,2026-04-11,Email,Complaint,First-time,Makassar,A09,17.9,Resolved,5
102761,2026-04-11,App,Baggage Issue,First-time,Medan,A11,19.4,Resolved,5
102762,2026-04-11,Call Center,Flight Delay,Leisure,Makassar,A09,13.4,Resolved,1
102763,2026-04-11,Call Center,Loyalty/Account,Business,Surabaya,A14,3.8,Open,
102764,2026-04-12,Web,Flight Delay,First-time,Makassar,A02,15.3,Resolved,5
102765,2026-04-12,Call Center,Baggage Issue,Corporate,Makassar,A03,12.1,Resolved,2
102766,2026-04-12,App,Baggage Issue,Corporate,Bali,A13,25.4,Resolved,2
102767,2026-04-12,WhatsApp,Baggage Issue,Business,Makassar,A02,10.1,Open,
102768,2026-04-12,Web,Baggage Issue,Business,Bali,A06,16.4,Resolved,3
102769,2026-04-12,WhatsApp,Flight Delay,Business,Jakarta,A09,10.5,Resolved,1
102770,2026-04-12,App,Flight Delay,Leisure,Bali,A14,20.5,Resolved,5
102771,2026-04-12,Web,Booking Change,Corporate,Bali,A11,6.0,Resolved,5
102772,2026-04-12,Call Center,Booking Change,First-time,Jakarta,A10,5.0,Resolved,5
102773,2026-04-12,Web,Booking Change,Business,Medan,A02,5.2,Resolved,5
102774,2026-04-12,Web,Booking Change,Business,Jakarta,A02,2.7,Resolved,5
102775,2026-04-12,App,Baggage Issue,Leisure,Jakarta,A13,15.2,Resolved,2
102776,2026-04-12,App,Flight Delay,Leisure,Surabaya,A13,23.2,Resolved,1
102777,2026-04-12,Email,Baggage Issue,First-time,Makassar,A01,18.6,Resolved,5
102778,2026-04-12,App,Loyalty/Account,Corporate,Makassar,A12,3.3,Resolved,5
102779,2026-04-12,Call Center,Baggage Issue,First-time,Makassar,A14,17.3,Resolved,5
102780,2026-04-12,WhatsApp,Flight Delay,Business,Bali,A03,12.5,Resolved,5
102781,2026-04-12,App,Loyalty/Account,First-time,Makassar,A08,5.2,Resolved,2
102782,2026-04-12,Email,Flight Delay,First-time,Jakarta,A01,16.1,Resolved,4
102783,2026-04-12,Web,Cancellation,First-time,Surabaya,A15,11.6,Resolved,3
102784,2026-04-12,App,Refund Request,First-time,Medan,A09,45.4,Resolved,4
102785,2026-04-12,WhatsApp,Refund Request,First-time,Medan,A14,50.4,Resolved,4
102786,2026-04-12,Email,Booking Change,Corporate,Bali,A14,9.2,Resolved,5
102787,2026-04-12,Web,Booking Change,Corporate,Bali,A13,6.2,Resolved,5
102788,2026-04-12,WhatsApp,Loyalty/Account,Leisure,Medan,A01,2.9,Resolved,5
102789,2026-04-12,Call Center,Baggage Issue,First-time,Makassar,A14,11.0,Resolved,5
102790,2026-04-12,Email,Flight Delay,Corporate,Jakarta,A10,13.3,Resolved,5
102791,2026-04-12,App,Complaint,Corporate,Surabaya,A06,28.5,Resolved,5
102792,2026-04-12,Email,Booking Change,Leisure,Jakarta,A15,6.4,Open,
102793,2026-04-12,Call Center,Booking Change,Leisure,Makassar,A15,6.4,Resolved,3
102794,2026-04-12,Web,Booking Change,Business,Makassar,A05,4.1,Resolved,5
102795,2026-04-12,Call Center,Booking Change,Leisure,Jakarta,A15,8.0,Resolved,5
102796,2026-04-12,Web,Booking Change,Business,Jakarta,A02,7.6,Resolved,5
102797,2026-04-12,Email,Flight Delay,Corporate,Makassar,A12,10.1,Resolved,4
102798,2026-04-12,Call Center,Loyalty/Account,Corporate,Surabaya,A09,6.4,Resolved,5
102799,2026-04-12,Email,Booking Change,Leisure,Bali,A07,5.5,Resolved,2
102800,2026-04-12,Call Center,Baggage Issue,First-time,Jakarta,A08,40.9,Resolved,3
102801,2026-04-12,WhatsApp,Cancellation,Leisure,Surabaya,A13,13.9,Resolved,1
102802,2026-04-13,Email,Refund Request,Corporate,Makassar,A09,36.0,Resolved,5
102803,2026-04-13,Email,Booking Change,Leisure,Makassar,A03,6.3,Resolved,2
102804,2026-04-13,Email,Flight Delay,Corporate,Bali,A13,16.7,Resolved,5
102805,2026-04-13,App,Refund Request,First-time,Jakarta,A08,36.5,Resolved,5
102806,2026-04-13,Web,Complaint,First-time,Makassar,A08,41.2,Resolved,5
102807,2026-04-13,Web,Booking Change,Corporate,Bali,A09,7.5,Resolved,1
102808,2026-04-13,Web,Complaint,Corporate,Medan,A07,24.6,Open,
102809,2026-04-13,Email,Baggage Issue,Corporate,Bali,A11,0.5,Resolved,5
102810,2026-04-13,Email,Flight Delay,Corporate,Jakarta,A07,9.6,Resolved,5
102811,2026-04-13,Web,Flight Delay,First-time,Surabaya,A08,21.0,Resolved,1
102812,2026-04-13,Email,Booking Change,First-time,Medan,A12,4.4,Resolved,4
102813,2026-04-13,Email,Booking Change,First-time,Makassar,A10,10.8,Resolved,1
102814,2026-04-13,Web,Flight Delay,First-time,Makassar,A03,15.3,Open,
102815,2026-04-13,Call Center,Refund Request,Corporate,Surabaya,A01,28.4,Resolved,2
102816,2026-04-13,WhatsApp,Cancellation,First-time,Surabaya,A07,10.7,Resolved,1
102817,2026-04-13,Call Center,Refund Request,First-time,Medan,A13,37.8,Resolved,5
102818,2026-04-13,WhatsApp,Flight Delay,First-time,Makassar,A15,12.2,Resolved,3
102819,2026-04-13,App,Refund Request,Business,Medan,A10,29.2,Resolved,4
102820,2026-04-13,Web,Booking Change,Business,Medan,A14,5.5,Resolved,2
102821,2026-04-13,App,Flight Delay,Business,Surabaya,A12,17.2,Resolved,5
102822,2026-04-13,Email,Cancellation,First-time,Bali,A07,18.6,Resolved,1
102823,2026-04-13,Call Center,Booking Change,Business,Jakarta,A03,3.8,Resolved,5
102824,2026-04-13,Call Center,Flight Delay,Business,Jakarta,A03,8.0,Resolved,3
102825,2026-04-14,App,Booking Change,Business,Surabaya,A15,7.1,Resolved,4
102826,2026-04-14,Web,Flight Delay,Leisure,Bali,A11,16.5,Resolved,4
102827,2026-04-14,App,Booking Change,First-time,Makassar,A14,8.4,Resolved,5
102828,2026-04-14,Web,Booking Change,Leisure,Medan,A08,7.2,Resolved,5
102829,2026-04-14,Call Center,Refund Request,Leisure,Jakarta,A10,32.4,Resolved,5
102830,2026-04-14,Web,Loyalty/Account,First-time,Makassar,A14,5.0,Resolved,1
102831,2026-04-14,Email,Booking Change,Corporate,Medan,A04,6.2,Resolved,4
102832,2026-04-14,App,Cancellation,Corporate,Bali,A03,9.8,Resolved,4
102833,2026-04-14,WhatsApp,Baggage Issue,Corporate,Jakarta,A04,17.6,Resolved,5
102834,2026-04-14,App,Cancellation,Business,Makassar,A03,7.2,Resolved,5
102835,2026-04-14,Call Center,Refund Request,Corporate,Jakarta,A13,18.3,Resolved,5
102836,2026-04-14,Web,Flight Delay,First-time,Bali,A08,10.0,Resolved,4
102837,2026-04-14,Email,Refund Request,Business,Makassar,A05,18.0,Resolved,5
102838,2026-04-14,App,Booking Change,First-time,Bali,A07,3.6,Resolved,2
102839,2026-04-14,App,Cancellation,Leisure,Surabaya,A09,16.3,Resolved,1
102840,2026-04-14,Web,Complaint,Leisure,Surabaya,A13,25.0,Resolved,5
102841,2026-04-14,WhatsApp,Complaint,Corporate,Surabaya,A01,21.8,Resolved,4
102842,2026-04-14,Web,Booking Change,Business,Bali,A04,8.9,Resolved,5
102843,2026-04-14,App,Booking Change,Corporate,Jakarta,A03,7.9,Resolved,5
102844,2026-04-14,Web,Loyalty/Account,Leisure,Makassar,A06,0.8,Resolved,4
102845,2026-04-14,Email,Cancellation,Leisure,Surabaya,A10,4.9,Resolved,4
102846,2026-04-14,Web,Booking Change,Business,Surabaya,A15,5.9,Resolved,2
102847,2026-04-14,Email,Refund Request,Business,Makassar,A03,44.9,Resolved,1
102848,2026-04-14,Web,Flight Delay,Business,Jakarta,A14,12.3,Resolved,5
102849,2026-04-14,App,Refund Request,Business,Makassar,A08,33.8,Resolved,1
102850,2026-04-14,App,Baggage Issue,Business,Jakarta,A03,6.2,Resolved,5
102851,2026-04-14,Call Center,Booking Change,First-time,Medan,A10,5.0,Resolved,5
102852,2026-04-14,WhatsApp,Baggage Issue,Corporate,Jakarta,A04,21.1,Resolved,5
102853,2026-04-14,Web,Loyalty/Account,Leisure,Makassar,A03,3.5,Resolved,5
102854,2026-04-14,Email,Refund Request,First-time,Surabaya,A14,32.9,Resolved,4
102855,2026-04-15,Email,Baggage Issue,First-time,Bali,A02,21.2,Open,
102856,2026-04-15,Web,Baggage Issue,Leisure,Medan,A01,15.6,Open,
102857,2026-04-15,Web,Baggage Issue,Corporate,Bali,A05,22.0,Resolved,5
102858,2026-04-15,App,Refund Request,Corporate,Bali,A06,32.7,Resolved,5
102859,2026-04-15,App,Cancellation,Leisure,Makassar,A05,10.6,Resolved,5
102860,2026-04-15,Call Center,Loyalty/Account,First-time,Surabaya,A08,7.1,Resolved,5
102861,2026-04-15,Web,Cancellation,Corporate,Surabaya,A02,7.1,Resolved,4
102862,2026-04-15,Web,Baggage Issue,Leisure,Makassar,A12,17.9,Resolved,5
102863,2026-04-15,App,Cancellation,First-time,Medan,A07,6.1,Resolved,2
102864,2026-04-15,WhatsApp,Loyalty/Account,Business,Makassar,A09,4.1,Resolved,5
102865,2026-04-15,Call Center,Complaint,Leisure,Surabaya,A08,21.0,Resolved,5
102866,2026-04-15,Call Center,Loyalty/Account,Corporate,Makassar,A12,1.7,Resolved,5
102867,2026-04-15,Email,Cancellation,Business,Bali,A12,10.6,Resolved,5
102868,2026-04-15,Web,Flight Delay,First-time,Medan,A11,9.5,Resolved,5
102869,2026-04-15,Call Center,Refund Request,Business,Bali,A02,32.7,Resolved,5
102870,2026-04-15,WhatsApp,Complaint,Leisure,Jakarta,A03,14.7,Resolved,4
102871,2026-04-15,Call Center,Loyalty/Account,First-time,Surabaya,A08,4.8,Resolved,5
102872,2026-04-15,Web,Booking Change,Leisure,Jakarta,A13,8.2,Resolved,1
102873,2026-04-15,App,Booking Change,Business,Makassar,A13,9.7,Resolved,5
102874,2026-04-15,Email,Cancellation,Leisure,Surabaya,A07,10.5,Open,
102875,2026-04-15,WhatsApp,Loyalty/Account,Corporate,Jakarta,A06,3.1,Resolved,5
102876,2026-04-15,App,Booking Change,Business,Makassar,A01,6.7,Resolved,5
102877,2026-04-15,WhatsApp,Booking Change,Corporate,Surabaya,A10,6.6,Resolved,5
102878,2026-04-16,Email,Refund Request,Leisure,Jakarta,A01,36.4,Resolved,5
102879,2026-04-16,Email,Flight Delay,Leisure,Bali,A05,3.2,Resolved,4
102880,2026-04-16,Email,Booking Change,First-time,Surabaya,A05,9.2,Resolved,3
102881,2026-04-16,WhatsApp,Loyalty/Account,Leisure,Jakarta,A06,4.1,Resolved,5
102882,2026-04-16,App,Complaint,Business,Surabaya,A04,29.9,Resolved,1
102883,2026-04-16,WhatsApp,Complaint,Leisure,Jakarta,A05,23.1,Resolved,5
102884,2026-04-16,Call Center,Booking Change,Leisure,Medan,A05,7.0,Resolved,5
102885,2026-04-16,Web,Loyalty/Account,Business,Medan,A08,0.7,Resolved,5
102886,2026-04-16,Web,Flight Delay,Leisure,Medan,A13,13.9,Resolved,5
102887,2026-04-16,Email,Baggage Issue,Leisure,Bali,A13,23.8,Resolved,4
102888,2026-04-16,WhatsApp,Flight Delay,Leisure,Medan,A10,13.8,Resolved,5
102889,2026-04-16,Call Center,Cancellation,Leisure,Surabaya,A09,10.7,Resolved,5
102890,2026-04-16,Call Center,Flight Delay,Business,Bali,A07,16.0,Resolved,1
102891,2026-04-16,Call Center,Flight Delay,First-time,Makassar,A08,0.5,Resolved,4
102892,2026-04-16,Email,Cancellation,Corporate,Surabaya,A14,4.1,Resolved,5
102893,2026-04-16,Web,Baggage Issue,Corporate,Medan,A04,6.3,Resolved,5
102894,2026-04-16,Call Center,Loyalty/Account,Leisure,Makassar,A04,3.7,Resolved,5
102895,2026-04-16,Web,Loyalty/Account,First-time,Bali,A02,3.0,Resolved,4
102896,2026-04-16,Web,Booking Change,Leisure,Makassar,A08,7.2,Resolved,5
102897,2026-04-16,Email,Flight Delay,Corporate,Medan,A12,14.8,Resolved,1
102898,2026-04-16,App,Refund Request,Business,Medan,A07,34.7,Resolved,5
102899,2026-04-16,Call Center,Cancellation,Corporate,Medan,A15,6.1,Resolved,5
102900,2026-04-16,Call Center,Refund Request,Leisure,Bali,A15,36.9,Resolved,4
102901,2026-04-16,Web,Complaint,Leisure,Jakarta,A08,9.4,Resolved,5
102902,2026-04-16,App,Cancellation,Corporate,Bali,A12,11.0,Resolved,2
102903,2026-04-16,Web,Baggage Issue,Leisure,Bali,A06,5.3,Open,
102904,2026-04-16,Email,Loyalty/Account,Business,Surabaya,A05,5.7,Resolved,3
102905,2026-04-16,Email,Refund Request,Leisure,Medan,A11,22.3,Resolved,5
102906,2026-04-16,Web,Complaint,Leisure,Makassar,A03,26.4,Resolved,5
102907,2026-04-16,Call Center,Loyalty/Account,First-time,Makassar,A13,4.3,Resolved,4
102908,2026-04-17,Call Center,Flight Delay,Business,Makassar,A11,12.4,Resolved,2
102909,2026-04-17,Email,Refund Request,Business,Makassar,A04,22.6,Resolved,4
102910,2026-04-17,App,Complaint,First-time,Medan,A12,40.6,Resolved,1
102911,2026-04-17,WhatsApp,Baggage Issue,Leisure,Bali,A03,20.3,Resolved,5
102912,2026-04-17,WhatsApp,Complaint,First-time,Jakarta,A14,27.7,Resolved,3
102913,2026-04-17,Web,Booking Change,First-time,Surabaya,A14,6.8,Resolved,4
102914,2026-04-17,Web,Loyalty/Account,Leisure,Medan,A13,4.2,Resolved,5
102915,2026-04-17,WhatsApp,Complaint,Leisure,Makassar,A15,26.6,Resolved,3
102916,2026-04-17,Email,Loyalty/Account,Business,Surabaya,A02,4.7,Resolved,1
102917,2026-04-17,WhatsApp,Booking Change,First-time,Bali,A05,7.5,Resolved,5
102918,2026-04-17,Web,Cancellation,Business,Jakarta,A06,14.7,Resolved,1
102919,2026-04-17,Call Center,Baggage Issue,Leisure,Jakarta,A06,19.6,Resolved,5
102920,2026-04-17,WhatsApp,Refund Request,Business,Jakarta,A06,13.7,Resolved,5
102921,2026-04-17,WhatsApp,Booking Change,Corporate,Makassar,A03,7.8,Resolved,4
102922,2026-04-17,Web,Cancellation,Business,Jakarta,A13,9.2,Resolved,4
102923,2026-04-17,App,Cancellation,First-time,Makassar,A07,2.2,Open,
102924,2026-04-17,App,Baggage Issue,Corporate,Surabaya,A06,20.5,Resolved,4
102925,2026-04-17,Email,Complaint,Leisure,Jakarta,A11,35.8,Resolved,2
102926,2026-04-17,App,Booking Change,Leisure,Bali,A04,2.0,Resolved,4
102927,2026-04-17,Web,Booking Change,Leisure,Makassar,A07,5.5,Resolved,5
102928,2026-04-17,App,Flight Delay,Leisure,Makassar,A08,11.0,Resolved,5
102929,2026-04-17,Web,Booking Change,First-time,Makassar,A11,7.4,Resolved,4
102930,2026-04-17,Email,Cancellation,Leisure,Jakarta,A03,7.6,Resolved,4
102931,2026-04-17,Call Center,Loyalty/Account,Business,Medan,A02,5.8,Resolved,3
102932,2026-04-17,Web,Booking Change,First-time,Jakarta,A13,7.4,Resolved,5
102933,2026-04-17,Web,Booking Change,Leisure,Makassar,A14,9.3,Resolved,2
102934,2026-04-17,Call Center,Complaint,First-time,Surabaya,A05,25.4,Resolved,5
102935,2026-04-17,Call Center,Baggage Issue,Business,Bali,A09,11.8,Resolved,5
102936,2026-04-17,Call Center,Booking Change,Corporate,Surabaya,A03,1.6,Resolved,5
102937,2026-04-17,App,Flight Delay,Leisure,Makassar,A15,13.9,Resolved,5
102938,2026-04-17,Email,Flight Delay,Corporate,Makassar,A07,14.8,Resolved,1
102939,2026-04-17,App,Booking Change,First-time,Medan,A03,7.7,Resolved,5
102940,2026-04-17,Call Center,Cancellation,Corporate,Jakarta,A06,8.4,Resolved,3
102941,2026-04-17,Email,Refund Request,Leisure,Makassar,A13,10.8,Resolved,3
102942,2026-04-17,WhatsApp,Complaint,Corporate,Makassar,A03,41.0,Resolved,1
102943,2026-04-18,WhatsApp,Flight Delay,First-time,Surabaya,A06,10.7,Resolved,1
102944,2026-04-18,App,Loyalty/Account,Business,Medan,A07,6.5,Resolved,3
102945,2026-04-18,WhatsApp,Cancellation,First-time,Bali,A02,13.6,Resolved,4
102946,2026-04-18,App,Loyalty/Account,Business,Surabaya,A05,5.5,Resolved,4
102947,2026-04-18,WhatsApp,Booking Change,First-time,Makassar,A03,8.5,Resolved,4
102948,2026-04-18,Web,Loyalty/Account,First-time,Surabaya,A15,4.1,Resolved,4
102949,2026-04-18,WhatsApp,Baggage Issue,Business,Makassar,A13,26.7,Resolved,1
102950,2026-04-18,WhatsApp,Cancellation,First-time,Makassar,A08,8.5,Resolved,5
102951,2026-04-18,Call Center,Booking Change,First-time,Jakarta,A02,6.1,Open,
102952,2026-04-18,Web,Loyalty/Account,Corporate,Makassar,A02,6.0,Resolved,3
102953,2026-04-18,Web,Cancellation,Leisure,Surabaya,A07,10.4,Resolved,5
102954,2026-04-18,Web,Baggage Issue,First-time,Medan,A14,18.0,Resolved,3
102955,2026-04-18,App,Booking Change,Corporate,Surabaya,A14,4.8,Resolved,5
102956,2026-04-18,Web,Booking Change,First-time,Bali,A15,11.5,Resolved,2
102957,2026-04-18,Email,Booking Change,First-time,Bali,A05,8.3,Resolved,5
102958,2026-04-18,Web,Loyalty/Account,Corporate,Makassar,A01,6.4,Resolved,5
102959,2026-04-18,Email,Complaint,Leisure,Makassar,A07,3.4,Resolved,4
102960,2026-04-18,WhatsApp,Flight Delay,First-time,Surabaya,A14,17.0,Resolved,1
102961,2026-04-18,Email,Loyalty/Account,Leisure,Bali,A09,4.1,Resolved,5
102962,2026-04-18,WhatsApp,Baggage Issue,Leisure,Medan,A07,18.5,Resolved,1
102963,2026-04-18,Web,Flight Delay,Corporate,Medan,A13,13.0,Resolved,2
102964,2026-04-18,Web,Complaint,Leisure,Bali,A13,2.8,Resolved,5
102965,2026-04-18,Web,Booking Change,Business,Bali,A02,4.5,Resolved,3
102966,2026-04-18,Email,Booking Change,Leisure,Medan,A08,3.7,Resolved,5
102967,2026-04-18,Web,Flight Delay,Corporate,Jakarta,A07,17.4,Resolved,1
102968,2026-04-18,WhatsApp,Booking Change,Corporate,Makassar,A10,7.6,Resolved,3
102969,2026-04-18,Email,Flight Delay,Business,Surabaya,A01,14.9,Resolved,1
102970,2026-04-18,WhatsApp,Refund Request,First-time,Bali,A10,48.1,Open,
102971,2026-04-18,Email,Refund Request,First-time,Jakarta,A12,42.0,Resolved,5
102972,2026-04-18,Email,Loyalty/Account,Leisure,Medan,A06,3.6,Resolved,3
102973,2026-04-18,WhatsApp,Booking Change,First-time,Jakarta,A14,6.4,Resolved,5
102974,2026-04-18,Call Center,Baggage Issue,Corporate,Jakarta,A06,11.4,Resolved,2
102975,2026-04-18,Call Center,Booking Change,Leisure,Makassar,A09,8.2,Resolved,2
102976,2026-04-18,Call Center,Complaint,Corporate,Medan,A05,24.1,Resolved,4
102977,2026-04-18,App,Baggage Issue,Business,Makassar,A15,9.7,Resolved,5
102978,2026-04-18,Call Center,Refund Request,Business,Jakarta,A06,40.3,Resolved,5
102979,2026-04-19,WhatsApp,Loyalty/Account,Business,Makassar,A03,5.3,Open,
102980,2026-04-19,Web,Booking Change,First-time,Medan,A13,9.9,Resolved,1
102981,2026-04-19,WhatsApp,Refund Request,Corporate,Makassar,A07,26.1,Resolved,3
102982,2026-04-19,Email,Baggage Issue,Leisure,Surabaya,A06,12.7,Resolved,4
102983,2026-04-19,Email,Booking Change,First-time,Bali,A12,2.1,Resolved,5
102984,2026-04-19,Web,Flight Delay,Business,Jakarta,A10,6.3,Resolved,5
102985,2026-04-19,Email,Complaint,Leisure,Medan,A01,0.5,Resolved,4
102986,2026-04-19,App,Booking Change,Business,Jakarta,A10,5.8,Resolved,5
102987,2026-04-19,App,Complaint,Corporate,Surabaya,A02,29.9,Resolved,5
102988,2026-04-19,Call Center,Booking Change,Corporate,Makassar,A09,10.5,Resolved,5
102989,2026-04-19,Web,Booking Change,First-time,Surabaya,A11,8.4,Resolved,5
102990,2026-04-19,App,Flight Delay,Business,Surabaya,A06,16.4,Resolved,1
102991,2026-04-19,Call Center,Baggage Issue,First-time,Medan,A06,16.5,Resolved,1
102992,2026-04-19,App,Booking Change,Business,Surabaya,A08,4.0,Resolved,5
102993,2026-04-19,WhatsApp,Cancellation,Corporate,Surabaya,A05,3.8,Resolved,2
102994,2026-04-19,Web,Booking Change,First-time,Surabaya,A06,8.0,Resolved,3
102995,2026-04-19,App,Loyalty/Account,Corporate,Surabaya,A03,4.0,Resolved,5
102996,2026-04-19,Web,Refund Request,First-time,Jakarta,A15,25.3,Resolved,5
102997,2026-04-19,Web,Refund Request,Leisure,Medan,A01,23.0,Resolved,5
102998,2026-04-19,Call Center,Booking Change,Leisure,Medan,A14,7.1,Open,
102999,2026-04-19,Web,Flight Delay,Leisure,Jakarta,A10,14.3,Resolved,2
103000,2026-04-19,Call Center,Refund Request,Leisure,Surabaya,A03,31.6,Open,
103001,2026-04-19,Email,Refund Request,Business,Surabaya,A13,20.7,Resolved,5
103002,2026-04-19,App,Booking Change,Business,Medan,A01,8.0,Resolved,4
103003,2026-04-19,Email,Booking Change,First-time,Bali,A15,5.4,Resolved,1
103004,2026-04-19,Call Center,Baggage Issue,Business,Jakarta,A05,24.1,Resolved,1
103005,2026-04-19,Web,Refund Request,Corporate,Bali,A09,42.9,Resolved,5
103006,2026-04-19,Call Center,Flight Delay,First-time,Bali,A09,15.3,Resolved,1
103007,2026-04-19,Email,Complaint,Corporate,Medan,A03,32.7,Resolved,5
103008,2026-04-19,Call Center,Flight Delay,First-time,Jakarta,A12,7.2,Resolved,5
103009,2026-04-19,Email,Loyalty/Account,First-time,Jakarta,A14,5.3,Open,
103010,2026-04-20,Email,Refund Request,Business,Medan,A01,41.5,Resolved,5
103011,2026-04-20,Call Center,Loyalty/Account,Corporate,Makassar,A01,7.6,Resolved,5
103012,2026-04-20,Email,Refund Request,Leisure,Medan,A13,42.9,Resolved,4
103013,2026-04-20,App,Refund Request,First-time,Makassar,A06,36.4,Resolved,5
103014,2026-04-20,Call Center,Refund Request,First-time,Makassar,A01,36.7,Resolved,1
103015,2026-04-20,App,Cancellation,Corporate,Surabaya,A11,12.3,Resolved,4
103016,2026-04-20,WhatsApp,Booking Change,First-time,Jakarta,A15,2.6,Resolved,4
103017,2026-04-20,Call Center,Loyalty/Account,First-time,Medan,A14,3.6,Resolved,5
103018,2026-04-20,Call Center,Booking Change,Business,Surabaya,A12,2.9,Resolved,5
103019,2026-04-20,WhatsApp,Baggage Issue,First-time,Medan,A01,12.3,Resolved,2
103020,2026-04-20,App,Loyalty/Account,First-time,Medan,A09,5.3,Resolved,1
103021,2026-04-20,Web,Complaint,Leisure,Makassar,A03,33.0,Resolved,5
103022,2026-04-20,Email,Complaint,Business,Makassar,A04,25.4,Resolved,5
103023,2026-04-20,Call Center,Baggage Issue,First-time,Bali,A01,21.6,Resolved,5
